ensembl_gene_id	ensembl_transcript_id	ggallus_homolog_ensembl_gene	ggallus_homolog_orthology_type	ggallus_homolog_orthology_confidence
ENSTGUG00000010004	ENSTGUT00000010434	ENSGALG00000008529	ortholog_one2one	1
ENSTGUG00000010012	ENSTGUT00000010439	ENSGALG00000008516	ortholog_one2one	1
ENSTGUG00000010016	ENSTGUT00000010453	ENSGALG00000011992	ortholog_one2one	1
ENSTGUG00000010034	ENSTGUT00000010458			NA
ENSTGUG00000010035	ENSTGUT00000010460	ENSGALG00000011993	ortholog_one2one	0
ENSTGUG00000010038	ENSTGUT00000010468	ENSGALG00000012003	ortholog_one2many	1
ENSTGUG00000010046	ENSTGUT00000010492	ENSGALG00000012007	ortholog_one2one	1
ENSTGUG00000010069	ENSTGUT00000010507	ENSGALG00000012013	ortholog_one2one	1
ENSTGUG00000010083	ENSTGUT00000010517	ENSGALG00000012024	ortholog_one2one	1
ENSTGUG00000010093	ENSTGUT00000010535	ENSGALG00000012033	ortholog_one2one	1
ENSTGUG00000010106	ENSTGUT00000010543	ENSGALG00000011113	ortholog_one2one	1
ENSTGUG00000010111	ENSTGUT00000010552	ENSGALG00000012034	ortholog_one2one	1
ENSTGUG00000010119	ENSTGUT00000010564	ENSGALG00000011118	ortholog_one2one	1
ENSTGUG00000010128	ENSTGUT00000010562	ENSGALG00000012050	ortholog_one2many	1
ENSTGUG00000010138	ENSTGUT00000010595	ENSGALG00000012050	ortholog_one2many	1
ENSTGUG00000010140	ENSTGUT00000010584	ENSGALG00000011121	ortholog_one2many	1
ENSTGUG00000010158	ENSTGUT00000010586	ENSGALG00000020600	ortholog_one2one	1
ENSTGUG00000010160	ENSTGUT00000010587			NA
ENSTGUG00000010161	ENSTGUT00000010592	ENSGALG00000011115	ortholog_one2one	1
ENSTGUG00000010166	ENSTGUT00000010605	ENSGALG00000008444	ortholog_one2one	1
ENSTGUG00000010169	ENSTGUT00000010603	ENSGALG00000012053	ortholog_one2one	1
ENSTGUG00000010177	ENSTGUT00000010622	ENSGALG00000012056	ortholog_one2many	1
ENSTGUG00000010179	ENSTGUT00000010608			NA
ENSTGUG00000010182	ENSTGUT00000010609			NA
ENSTGUG00000010183	ENSTGUT00000010611			NA
ENSTGUG00000010185	ENSTGUT00000010630	ENSGALG00000011229	ortholog_one2one	1
ENSTGUG00000010197	ENSTGUT00000010624			NA
ENSTGUG00000010197	ENSTGUT00000010625			NA
ENSTGUG00000010198	ENSTGUT00000010644	ENSGALG00000012122	ortholog_one2one	1
ENSTGUG00000010200	ENSTGUT00000010642	ENSGALG00000008274	ortholog_one2many	1
ENSTGUG00000010203	ENSTGUT00000010632	ENSGALG00000026591	ortholog_one2one	1
ENSTGUG00000010205	ENSTGUT00000010634			NA
ENSTGUG00000010207	ENSTGUT00000010655	ENSGALG00000011238	ortholog_one2one	1
ENSTGUG00000010215	ENSTGUT00000010645	ENSGALG00000008279	ortholog_one2one	1
ENSTGUG00000010217	ENSTGUT00000010653	ENSGALG00000012132	ortholog_one2one	1
ENSTGUG00000010218	ENSTGUT00000010648			NA
ENSTGUG00000010221	ENSTGUT00000010669	ENSGALG00000008286	ortholog_one2one	1
ENSTGUG00000010225	ENSTGUT00000010657	ENSGALG00000012135	ortholog_one2one	1
ENSTGUG00000010227	ENSTGUT00000010668	ENSGALG00000011255	ortholog_one2one	1
ENSTGUG00000010229	ENSTGUT00000010665	ENSGALG00000012144	ortholog_one2one	1
ENSTGUG00000010235	ENSTGUT00000010667	ENSGALG00000012146	ortholog_one2one	1
ENSTGUG00000010239	ENSTGUT00000010676	ENSGALG00000012150	ortholog_one2one	1
ENSTGUG00000010240	ENSTGUT00000010689	ENSGALG00000011259	ortholog_one2many	1
ENSTGUG00000010241	ENSTGUT00000010728	ENSGALG00000008294	ortholog_one2one	1
ENSTGUG00000010248	ENSTGUT00000010696	ENSGALG00000012172	ortholog_one2one	1
ENSTGUG00000010258	ENSTGUT00000010697	ENSGALG00000011275	ortholog_one2one	1
ENSTGUG00000010266	ENSTGUT00000010706	ENSGALG00000011331	ortholog_one2one	1
ENSTGUG00000010275	ENSTGUT00000010715	ENSGALG00000011311	ortholog_one2one	0
ENSTGUG00000010284	ENSTGUT00000010733	ENSGALG00000011305	ortholog_one2one	1
ENSTGUG00000010301	ENSTGUT00000010738	ENSGALG00000008308	ortholog_one2one	1
ENSTGUG00000010302	ENSTGUT00000010762	ENSGALG00000011301	ortholog_one2one	1
ENSTGUG00000010307	ENSTGUT00000010748	ENSGALG00000008314	ortholog_one2one	0
ENSTGUG00000010316	ENSTGUT00000010785	ENSGALG00000008320	ortholog_one2one	1
ENSTGUG00000010330	ENSTGUT00000010776	ENSGALG00000011284	ortholog_one2many	1
ENSTGUG00000010344	ENSTGUT00000010780	ENSGALG00000011284	ortholog_one2many	1
ENSTGUG00000010348	ENSTGUT00000010782			NA
ENSTGUG00000010350	ENSTGUT00000010784	ENSGALG00000023142	ortholog_one2one	1
ENSTGUG00000010351	ENSTGUT00000010797	ENSGALG00000011340	ortholog_one2one	1
ENSTGUG00000010353	ENSTGUT00000010790	ENSGALG00000008339	ortholog_one2many	0
ENSTGUG00000010358	ENSTGUT00000010821	ENSGALG00000008339	ortholog_one2many	0
ENSTGUG00000010364	ENSTGUT00000010816	ENSGALG00000011350	ortholog_one2one	1
ENSTGUG00000010382	ENSTGUT00000010830	ENSGALG00000011353	ortholog_one2many	1
ENSTGUG00000010388	ENSTGUT00000010835	ENSGALG00000008349	ortholog_one2one	1
ENSTGUG00000010396	ENSTGUT00000010836	ENSGALG00000011353	ortholog_one2many	1
ENSTGUG00000010401	ENSTGUT00000010837	ENSGALG00000008351	ortholog_one2one	1
ENSTGUG00000010402	ENSTGUT00000010842	ENSGALG00000011361	ortholog_one2one	1
ENSTGUG00000010403	ENSTGUT00000010839	ENSGALG00000003138	ortholog_one2one	1
ENSTGUG00000010405	ENSTGUT00000010849	ENSGALG00000008368	ortholog_one2one	1
ENSTGUG00000010408	ENSTGUT00000010845	ENSGALG00000011364	ortholog_one2one	1
ENSTGUG00000010411	ENSTGUT00000010854	ENSGALG00000011369	ortholog_one2one	1
ENSTGUG00000010415	ENSTGUT00000010876	ENSGALG00000008378	ortholog_one2one	1
ENSTGUG00000010420	ENSTGUT00000010879	ENSGALG00000011379	ortholog_one2one	1
ENSTGUG00000010440	ENSTGUT00000010882	ENSGALG00000008394	ortholog_one2one	1
ENSTGUG00000010443	ENSTGUT00000010900			NA
ENSTGUG00000010445	ENSTGUT00000010886	ENSGALG00000028009	ortholog_one2one	1
ENSTGUG00000010449	ENSTGUT00000010891	ENSGALG00000008407	ortholog_one2many	1
ENSTGUG00000010453	ENSTGUT00000010897	ENSGALG00000008419	ortholog_one2one	1
ENSTGUG00000010461	ENSTGUT00000010910	ENSGALG00000008420	ortholog_one2many	1
ENSTGUG00000010463	ENSTGUT00000010903	ENSGALG00000011388	ortholog_one2one	1
ENSTGUG00000010465	ENSTGUT00000010913	ENSGALG00000012587	ortholog_one2one	1
ENSTGUG00000010472	ENSTGUT00000010916	ENSGALG00000027142	ortholog_one2one	1
ENSTGUG00000010473	ENSTGUT00000010928	ENSGALG00000011392	ortholog_one2one	1
ENSTGUG00000010478	ENSTGUT00000010921	ENSGALG00000020747	ortholog_one2one	1
ENSTGUG00000010483	ENSTGUT00000010967	ENSGALG00000008452	ortholog_one2one	1
ENSTGUG00000010528	ENSTGUT00000010973	ENSGALG00000020745	ortholog_one2one	1
ENSTGUG00000010534	ENSTGUT00000011002	ENSGALG00000008473	ortholog_one2one	1
ENSTGUG00000010564	ENSTGUT00000011005	ENSGALG00000008487	ortholog_one2one	1
ENSTGUG00000010565	ENSTGUT00000011007	ENSGALG00000008490	ortholog_one2one	1
ENSTGUG00000010568	ENSTGUT00000011017	ENSGALG00000008500	ortholog_one2one	1
ENSTGUG00000010579	ENSTGUT00000011029	ENSGALG00000008506	ortholog_one2one	1
ENSTGUG00000010590	ENSTGUT00000011047	ENSGALG00000008519	ortholog_one2one	1
ENSTGUG00000010593	ENSTGUT00000011043			NA
ENSTGUG00000010603	ENSTGUT00000011069	ENSGALG00000008347	ortholog_one2one	1
ENSTGUG00000010607	ENSTGUT00000011059	ENSGALG00000008546	ortholog_one2one	1
ENSTGUG00000010621	ENSTGUT00000011064			NA
ENSTGUG00000010627	ENSTGUT00000011070	ENSGALG00000008354	ortholog_one2one	1
ENSTGUG00000010628	ENSTGUT00000011077	ENSGALG00000008358	ortholog_one2one	1
ENSTGUG00000010635	ENSTGUT00000011082	ENSGALG00000008365	ortholog_one2one	1
ENSTGUG00000010641	ENSTGUT00000011089	ENSGALG00000008367	ortholog_one2one	1
ENSTGUG00000010647	ENSTGUT00000011111	ENSGALG00000008380	ortholog_one2one	1
ENSTGUG00000010668	ENSTGUT00000011112			NA
ENSTGUG00000010669	ENSTGUT00000011120	ENSGALG00000008393	ortholog_one2one	1
ENSTGUG00000010677	ENSTGUT00000011123			NA
ENSTGUG00000010680	ENSTGUT00000011130	ENSGALG00000008403	ortholog_one2one	1
ENSTGUG00000010687	ENSTGUT00000011133			NA
ENSTGUG00000010689	ENSTGUT00000011149	ENSGALG00000008418	ortholog_one2many	1
ENSTGUG00000010706	ENSTGUT00000011154	ENSGALG00000008421	ortholog_one2one	1
ENSTGUG00000010710	ENSTGUT00000011155			NA
ENSTGUG00000010712	ENSTGUT00000011165	ENSGALG00000008430	ortholog_one2one	1
ENSTGUG00000010715	ENSTGUT00000011161			NA
ENSTGUG00000010716	ENSTGUT00000011163	ENSGALG00000007759	ortholog_one2one	1
ENSTGUG00000010720	ENSTGUT00000011164	ENSGALG00000028174	ortholog_one2one	1
ENSTGUG00000010721	ENSTGUT00000011166	ENSGALG00000025884	ortholog_one2one	1
ENSTGUG00000010722	ENSTGUT00000011186	ENSGALG00000008436	ortholog_one2one	1
ENSTGUG00000010723	ENSTGUT00000011167	ENSGALG00000008687	ortholog_one2many	1
ENSTGUG00000010724	ENSTGUT00000011214	ENSGALG00000007712	ortholog_one2many	1
ENSTGUG00000010741	ENSTGUT00000011191	ENSGALG00000008438	ortholog_one2one	1
ENSTGUG00000010745	ENSTGUT00000011193	ENSGALG00000008440	ortholog_one2one	1
ENSTGUG00000010748	ENSTGUT00000011195	ENSGALG00000022531	ortholog_one2one	1
ENSTGUG00000010750	ENSTGUT00000011202	ENSGALG00000008453	ortholog_one2one	1
ENSTGUG00000010756	ENSTGUT00000011209	ENSGALG00000008460	ortholog_one2one	1
ENSTGUG00000010762	ENSTGUT00000011211	ENSGALG00000024469	ortholog_one2one	1
ENSTGUG00000010762	ENSTGUT00000011212	ENSGALG00000024469	ortholog_one2one	1
ENSTGUG00000010764	ENSTGUT00000011220	ENSGALG00000008469	ortholog_one2many	1
ENSTGUG00000010766	ENSTGUT00000011218	ENSGALG00000008687	ortholog_one2many	1
ENSTGUG00000010768	ENSTGUT00000011256	ENSGALG00000007651	ortholog_one2one	1
ENSTGUG00000010772	ENSTGUT00000011223	ENSGALG00000028047	ortholog_one2many	1
ENSTGUG00000010775	ENSTGUT00000011225	ENSGALG00000008496	ortholog_one2one	1
ENSTGUG00000010777	ENSTGUT00000011230	ENSGALG00000008514	ortholog_one2one	1
ENSTGUG00000010783	ENSTGUT00000011235	ENSGALG00000027874	ortholog_one2one	1
ENSTGUG00000010786	ENSTGUT00000011261	ENSGALG00000008553	ortholog_one2one	1
ENSTGUG00000010807	ENSTGUT00000011286	ENSGALG00000007552	ortholog_one2one	1
ENSTGUG00000010812	ENSTGUT00000011270	ENSGALG00000008569	ortholog_one2one	1
ENSTGUG00000010821	ENSTGUT00000011272	ENSGALG00000008579	ortholog_one2many	1
ENSTGUG00000010822	ENSTGUT00000011278	ENSGALG00000008584	ortholog_one2one	1
ENSTGUG00000010829	ENSTGUT00000011287	ENSGALG00000008587	ortholog_one2one	1
ENSTGUG00000010836	ENSTGUT00000011294	ENSGALG00000002248	ortholog_one2one	1
ENSTGUG00000010837	ENSTGUT00000011299	ENSGALG00000008595	ortholog_one2one	1
ENSTGUG00000010843	ENSTGUT00000011303	ENSGALG00000002268	ortholog_one2one	1
ENSTGUG00000010848	ENSTGUT00000011301	ENSGALG00000008599	ortholog_one2one	1
ENSTGUG00000010850	ENSTGUT00000011307	ENSGALG00000008603	ortholog_one2many	1
ENSTGUG00000010852	ENSTGUT00000011304	ENSGALG00000002280	ortholog_one2one	1
ENSTGUG00000010853	ENSTGUT00000011312	ENSGALG00000002310	ortholog_one2one	1
ENSTGUG00000010855	ENSTGUT00000011321	ENSGALG00000008615	ortholog_one2one	1
ENSTGUG00000010861	ENSTGUT00000011316	ENSGALG00000023961	ortholog_one2one	1
ENSTGUG00000010870	ENSTGUT00000011344	ENSGALG00000008624	ortholog_one2one	1
ENSTGUG00000010894	ENSTGUT00000011348	ENSGALG00000008628	ortholog_one2one	1
ENSTGUG00000010896	ENSTGUT00000011373	ENSGALG00000008631	ortholog_one2one	1
ENSTGUG00000010909	ENSTGUT00000011368	ENSGALG00000012569	ortholog_one2one	1
ENSTGUG00000010918	ENSTGUT00000011396	ENSGALG00000009360	ortholog_one2one	1
ENSTGUG00000010919	ENSTGUT00000011381	ENSGALG00000008653	ortholog_one2one	1
ENSTGUG00000010930	ENSTGUT00000011384			NA
ENSTGUG00000010931	ENSTGUT00000011406	ENSGALG00000008692	ortholog_one2one	1
ENSTGUG00000010945	ENSTGUT00000011400	ENSGALG00000012602	ortholog_one2one	0
ENSTGUG00000010947	ENSTGUT00000011413	ENSGALG00000012611	ortholog_one2one	1
ENSTGUG00000010954	ENSTGUT00000011408			NA
ENSTGUG00000010955	ENSTGUT00000011422	ENSGALG00000008727	ortholog_one2one	1
ENSTGUG00000010960	ENSTGUT00000011414	ENSGALG00000019304	ortholog_one2one	1
ENSTGUG00000010960	ENSTGUT00000011416	ENSGALG00000019304	ortholog_one2one	1
ENSTGUG00000010962	ENSTGUT00000011423	ENSGALG00000012619	ortholog_one2many	1
ENSTGUG00000010968	ENSTGUT00000011424	ENSGALG00000008752	ortholog_one2one	1
ENSTGUG00000010969	ENSTGUT00000011436	ENSGALG00000012631	ortholog_one2many	1
ENSTGUG00000010970	ENSTGUT00000011442	ENSGALG00000008940	ortholog_one2one	1
ENSTGUG00000010970	ENSTGUT00000011450	ENSGALG00000008940	ortholog_one2one	1
ENSTGUG00000010981	ENSTGUT00000011458	ENSGALG00000012635	ortholog_one2one	1
ENSTGUG00000010994	ENSTGUT00000011459	ENSGALG00000008950	ortholog_one2one	1
ENSTGUG00000010999	ENSTGUT00000011476	ENSGALG00000012638	ortholog_one2one	1
ENSTGUG00000011000	ENSTGUT00000011461	ENSGALG00000020459	ortholog_one2many	1
ENSTGUG00000011002	ENSTGUT00000011464	ENSGALG00000020458	ortholog_one2one	1
ENSTGUG00000011002	ENSTGUT00000011467	ENSGALG00000020458	ortholog_one2one	1
ENSTGUG00000011006	ENSTGUT00000011470	ENSGALG00000028402	ortholog_one2one	1
ENSTGUG00000011010	ENSTGUT00000011471			NA
ENSTGUG00000011011	ENSTGUT00000011484			NA
ENSTGUG00000011016	ENSTGUT00000011477	ENSGALG00000012639	ortholog_one2many	1
ENSTGUG00000011017	ENSTGUT00000011479	ENSGALG00000012640	ortholog_one2one	1
ENSTGUG00000011019	ENSTGUT00000011486	ENSGALG00000012642	ortholog_one2many	1
ENSTGUG00000011023	ENSTGUT00000011497			NA
ENSTGUG00000011025	ENSTGUT00000011496	ENSGALG00000012647	ortholog_one2one	1
ENSTGUG00000011035	ENSTGUT00000011514	ENSGALG00000012655	ortholog_one2one	1
ENSTGUG00000011036	ENSTGUT00000011526	ENSGALG00000008991	ortholog_one2one	1
ENSTGUG00000011052	ENSTGUT00000011527	ENSGALG00000012658	ortholog_one2many	1
ENSTGUG00000011064	ENSTGUT00000011537	ENSGALG00000009018	ortholog_one2one	1
ENSTGUG00000011066	ENSTGUT00000011530	ENSGALG00000012659	ortholog_one2one	1
ENSTGUG00000011069	ENSTGUT00000011531	ENSGALG00000012662	ortholog_one2one	1
ENSTGUG00000011070	ENSTGUT00000011546	ENSGALG00000027122	ortholog_many2many	1
ENSTGUG00000011070	ENSTGUT00000011546	ENSGALG00000012665	ortholog_many2many	1
ENSTGUG00000011075	ENSTGUT00000011543	ENSGALG00000009036	ortholog_one2one	1
ENSTGUG00000011081	ENSTGUT00000011571	ENSGALG00000009050	ortholog_one2one	1
ENSTGUG00000011083	ENSTGUT00000011558	ENSGALG00000012674	ortholog_one2many	1
ENSTGUG00000011083	ENSTGUT00000011558	ENSGALG00000028254	ortholog_one2many	1
ENSTGUG00000011095	ENSTGUT00000011582	ENSGALG00000027896	ortholog_one2many	0
ENSTGUG00000011095	ENSTGUT00000011582	ENSGALG00000012691	ortholog_one2many	0
ENSTGUG00000011108	ENSTGUT00000011578	ENSGALG00000009081	ortholog_one2one	1
ENSTGUG00000011116	ENSTGUT00000011590	ENSGALG00000009097	ortholog_one2many	1
ENSTGUG00000011119	ENSTGUT00000011588	ENSGALG00000012694	ortholog_one2one	1
ENSTGUG00000011125	ENSTGUT00000011595	ENSGALG00000029019	ortholog_one2many	1
ENSTGUG00000011125	ENSTGUT00000011595	ENSGALG00000012697	ortholog_one2many	1
ENSTGUG00000011127	ENSTGUT00000011592	ENSGALG00000009112	ortholog_one2one	1
ENSTGUG00000011129	ENSTGUT00000011593	ENSGALG00000009111	ortholog_one2one	1
ENSTGUG00000011130	ENSTGUT00000011600	ENSGALG00000009145	ortholog_one2one	1
ENSTGUG00000011132	ENSTGUT00000011596			NA
ENSTGUG00000011133	ENSTGUT00000011598	ENSGALG00000026473	ortholog_one2one	1
ENSTGUG00000011135	ENSTGUT00000011614	ENSGALG00000012714	ortholog_one2one	1
ENSTGUG00000011137	ENSTGUT00000011606			NA
ENSTGUG00000011143	ENSTGUT00000011619	ENSGALG00000009156	ortholog_one2one	1
ENSTGUG00000011143	ENSTGUT00000011624	ENSGALG00000009156	ortholog_one2one	1
ENSTGUG00000011152	ENSTGUT00000011626	ENSGALG00000012717	ortholog_one2one	1
ENSTGUG00000011160	ENSTGUT00000011627	ENSGALG00000009176	ortholog_one2one	1
ENSTGUG00000011162	ENSTGUT00000011630	ENSGALG00000012718	ortholog_one2one	1
ENSTGUG00000011162	ENSTGUT00000011632	ENSGALG00000012718	ortholog_one2one	1
ENSTGUG00000011163	ENSTGUT00000011629	ENSGALG00000009185	ortholog_one2one	1
ENSTGUG00000011165	ENSTGUT00000011655	ENSGALG00000009249	ortholog_one2one	1
ENSTGUG00000011166	ENSTGUT00000011640	ENSGALG00000012719	ortholog_one2one	1
ENSTGUG00000011175	ENSTGUT00000011645	ENSGALG00000012722	ortholog_one2one	1
ENSTGUG00000011180	ENSTGUT00000011646	ENSGALG00000027808	ortholog_one2one	1
ENSTGUG00000011181	ENSTGUT00000011676	ENSGALG00000012726	ortholog_one2many	1
ENSTGUG00000011190	ENSTGUT00000011663	ENSGALG00000009260	ortholog_one2one	1
ENSTGUG00000011198	ENSTGUT00000011672	ENSGALG00000009269	ortholog_one2one	1
ENSTGUG00000011205	ENSTGUT00000011679	ENSGALG00000009282	ortholog_one2one	0
ENSTGUG00000011205	ENSTGUT00000011681	ENSGALG00000009282	ortholog_one2one	0
ENSTGUG00000011210	ENSTGUT00000011684	ENSGALG00000012734	ortholog_one2one	1
ENSTGUG00000011213	ENSTGUT00000011683	ENSGALG00000028568	ortholog_one2one	1
ENSTGUG00000011215	ENSTGUT00000011687	ENSGALG00000009292	ortholog_one2one	1
ENSTGUG00000011216	ENSTGUT00000011719	ENSGALG00000012751	ortholog_one2many	1
ENSTGUG00000011219	ENSTGUT00000011698	ENSGALG00000009300	ortholog_one2many	1
ENSTGUG00000011230	ENSTGUT00000011700	ENSGALG00000009315	ortholog_one2one	1
ENSTGUG00000011230	ENSTGUT00000011704	ENSGALG00000009315	ortholog_one2one	1
ENSTGUG00000011237	ENSTGUT00000011714			NA
ENSTGUG00000011246	ENSTGUT00000011724	ENSGALG00000009332	ortholog_one2many	1
ENSTGUG00000011250	ENSTGUT00000011720	ENSGALG00000012751	ortholog_one2many	1
ENSTGUG00000011251	ENSTGUT00000011723			NA
ENSTGUG00000011254	ENSTGUT00000011739	ENSGALG00000012754	ortholog_one2one	1
ENSTGUG00000011255	ENSTGUT00000011728	ENSGALG00000009338	ortholog_one2one	1
ENSTGUG00000011259	ENSTGUT00000011742	ENSGALG00000009345	ortholog_one2one	1
ENSTGUG00000011270	ENSTGUT00000011749	ENSGALG00000019300	ortholog_one2one	1
ENSTGUG00000011273	ENSTGUT00000011766	ENSGALG00000009352	ortholog_one2one	1
ENSTGUG00000011279	ENSTGUT00000011760	ENSGALG00000012755	ortholog_one2one	1
ENSTGUG00000011291	ENSTGUT00000011763	ENSGALG00000012757	ortholog_one2one	1
ENSTGUG00000011294	ENSTGUT00000011765	ENSGALG00000012756	ortholog_one2one	1
ENSTGUG00000011296	ENSTGUT00000011769	ENSGALG00000012759	ortholog_one2one	1
ENSTGUG00000011297	ENSTGUT00000011785	ENSGALG00000009368	ortholog_one2one	1
ENSTGUG00000011301	ENSTGUT00000011775	ENSGALG00000012760	ortholog_one2one	1
ENSTGUG00000011306	ENSTGUT00000011776	ENSGALG00000012761	ortholog_one2one	1
ENSTGUG00000011307	ENSTGUT00000011792	ENSGALG00000012783	ortholog_one2one	1
ENSTGUG00000011324	ENSTGUT00000011812	ENSGALG00000012763	ortholog_one2many	1
ENSTGUG00000011340	ENSTGUT00000011817	ENSGALG00000012766	ortholog_one2one	1
ENSTGUG00000011346	ENSTGUT00000011823	ENSGALG00000012769	ortholog_one2one	1
ENSTGUG00000011352	ENSTGUT00000011825	ENSGALG00000027209	ortholog_one2one	1
ENSTGUG00000011354	ENSTGUT00000011830	ENSGALG00000012788	ortholog_one2one	1
ENSTGUG00000011359	ENSTGUT00000011840	ENSGALG00000012791	ortholog_one2many	1
ENSTGUG00000011367	ENSTGUT00000011850	ENSGALG00000012791	ortholog_one2many	1
ENSTGUG00000011378	ENSTGUT00000011876	ENSGALG00000012792	ortholog_one2one	1
ENSTGUG00000011403	ENSTGUT00000011884	ENSGALG00000012796	ortholog_one2one	1
ENSTGUG00000011410	ENSTGUT00000011886	ENSGALG00000026974	ortholog_one2one	1
ENSTGUG00000011411	ENSTGUT00000011903			NA
ENSTGUG00000011429	ENSTGUT00000011915	ENSGALG00000012812	ortholog_one2many	1
ENSTGUG00000011441	ENSTGUT00000011920	ENSGALG00000012956	ortholog_one2one	1
ENSTGUG00000011446	ENSTGUT00000011931	ENSGALG00000012953	ortholog_one2one	1
ENSTGUG00000011446	ENSTGUT00000011932	ENSGALG00000012953	ortholog_one2one	1
ENSTGUG00000011456	ENSTGUT00000011943	ENSGALG00000012947	ortholog_one2one	1
ENSTGUG00000011467	ENSTGUT00000011944	ENSGALG00000012946	ortholog_one2one	1
ENSTGUG00000011468	ENSTGUT00000011955	ENSGALG00000012944	ortholog_one2one	1
ENSTGUG00000011478	ENSTGUT00000011957	ENSGALG00000027056	ortholog_one2one	1
ENSTGUG00000011480	ENSTGUT00000011959	ENSGALG00000012938	ortholog_one2one	1
ENSTGUG00000011482	ENSTGUT00000011961	ENSGALG00000012936	ortholog_one2one	1
ENSTGUG00000011484	ENSTGUT00000011967	ENSGALG00000012934	ortholog_one2one	1
ENSTGUG00000011490	ENSTGUT00000011983	ENSGALG00000012932	ortholog_one2many	1
ENSTGUG00000011505	ENSTGUT00000011988	ENSGALG00000012929	ortholog_one2many	1
ENSTGUG00000011510	ENSTGUT00000011994	ENSGALG00000012919	ortholog_one2one	1
ENSTGUG00000011516	ENSTGUT00000011999	ENSGALG00000012913	ortholog_one2many	1
ENSTGUG00000011522	ENSTGUT00000012005	ENSGALG00000012911	ortholog_one2one	1
ENSTGUG00000011528	ENSTGUT00000012018	ENSGALG00000012908	ortholog_one2one	1
ENSTGUG00000011538	ENSTGUT00000012021	ENSGALG00000028459	ortholog_one2many	1
ENSTGUG00000011541	ENSTGUT00000012026	ENSGALG00000026497	ortholog_one2one	1
ENSTGUG00000011545	ENSTGUT00000012027	ENSGALG00000012894	ortholog_one2one	1
ENSTGUG00000011546	ENSTGUT00000012043	ENSGALG00000028048	ortholog_one2one	1
ENSTGUG00000011560	ENSTGUT00000012045			NA
ENSTGUG00000011563	ENSTGUT00000012064	ENSGALG00000012890	ortholog_one2one	1
ENSTGUG00000011582	ENSTGUT00000012076	ENSGALG00000012877	ortholog_one2one	1
ENSTGUG00000011595	ENSTGUT00000012092	ENSGALG00000012876	ortholog_one2one	1
ENSTGUG00000011597	ENSTGUT00000012082	ENSGALG00000010454	ortholog_one2one	1
ENSTGUG00000011600	ENSTGUT00000012101	ENSGALG00000010461	ortholog_one2one	1
ENSTGUG00000011610	ENSTGUT00000012096	ENSGALG00000012875	ortholog_one2one	1
ENSTGUG00000011610	ENSTGUT00000012099	ENSGALG00000012875	ortholog_one2one	1
ENSTGUG00000011616	ENSTGUT00000012104	ENSGALG00000012874	ortholog_one2one	1
ENSTGUG00000011617	ENSTGUT00000012105	ENSGALG00000010464	ortholog_one2many	0
ENSTGUG00000011620	ENSTGUT00000012112	ENSGALG00000012870	ortholog_one2one	1
ENSTGUG00000011623	ENSTGUT00000012117	ENSGALG00000010464	ortholog_one2many	0
ENSTGUG00000011629	ENSTGUT00000012113	ENSGALG00000028444	ortholog_one2one	0
ENSTGUG00000011630	ENSTGUT00000012115	ENSGALG00000028879	ortholog_one2one	1
ENSTGUG00000011632	ENSTGUT00000012128	ENSGALG00000012865	ortholog_one2one	1
ENSTGUG00000011634	ENSTGUT00000012119	ENSGALG00000010470	ortholog_one2one	1
ENSTGUG00000011634	ENSTGUT00000012121	ENSGALG00000010470	ortholog_one2one	1
ENSTGUG00000011634	ENSTGUT00000012122	ENSGALG00000010470	ortholog_one2one	1
ENSTGUG00000011637	ENSTGUT00000012124	ENSGALG00000010471	ortholog_one2one	1
ENSTGUG00000011638	ENSTGUT00000012127	ENSGALG00000010476	ortholog_one2one	1
ENSTGUG00000011642	ENSTGUT00000012129			NA
ENSTGUG00000011644	ENSTGUT00000012144	ENSGALG00000010486	ortholog_one2many	1
ENSTGUG00000011657	ENSTGUT00000012150	ENSGALG00000010490	ortholog_one2one	1
ENSTGUG00000011662	ENSTGUT00000012161	ENSGALG00000020615	ortholog_one2one	1
ENSTGUG00000011674	ENSTGUT00000012162	ENSGALG00000010491	ortholog_one2one	1
ENSTGUG00000011675	ENSTGUT00000012178	ENSGALG00000010493	ortholog_one2one	1
ENSTGUG00000011691	ENSTGUT00000012179			NA
ENSTGUG00000011692	ENSTGUT00000012181	ENSGALG00000010500	ortholog_one2one	1
ENSTGUG00000011694	ENSTGUT00000012182	ENSGALG00000010513	ortholog_one2one	1
ENSTGUG00000011695	ENSTGUT00000012183			NA
ENSTGUG00000011696	ENSTGUT00000012193			NA
ENSTGUG00000011706	ENSTGUT00000012194	ENSGALG00000010517	ortholog_one2one	1
ENSTGUG00000011707	ENSTGUT00000012210	ENSGALG00000010522	ortholog_one2one	1
ENSTGUG00000011814	ENSTGUT00000012309	ENSGALG00000017064	ortholog_one2one	1
ENSTGUG00000011819	ENSTGUT00000012346	ENSGALG00000017062	ortholog_one2one	1
ENSTGUG00000011855	ENSTGUT00000012347	ENSGALG00000017059	ortholog_one2one	1
ENSTGUG00000011856	ENSTGUT00000012348			NA
ENSTGUG00000011857	ENSTGUT00000012367	ENSGALG00000017056	ortholog_one2many	1
ENSTGUG00000011877	ENSTGUT00000012372	ENSGALG00000017053	ortholog_one2one	1
ENSTGUG00000011881	ENSTGUT00000012385	ENSGALG00000017052	ortholog_one2many	1
ENSTGUG00000011893	ENSTGUT00000012388			NA
