chrom	start	end	measure	id	i.start	i.end	contig_id	dxy_abs	contig_length	no_overlapping_islands	dxy_rel
chr5	10882800	12882800	Fst	126	10934896	10936093	contig37752	0.64286	1196	1	0.000537508361204013
chr5	10882800	12882800	Fst	126	10959226	10959720	contig2602	0.27679	538	1	0.000514479553903346
chr5	10882800	12882800	Fst	126	10983731	10985316	contig43781	2.5589	1569	1	0.00163091140854047
chr5	10882800	12882800	Fst	126	10995755	10996078	contig46977	0.75	348	1	0.0021551724137931
chr5	10882800	12882800	Fst	126	11005656	11006669	contig25547	0.63571	1017	1	0.000625083579154376
chr5	10882800	12882800	Fst	126	11006874	11008240	contig17880	3.7607	1326	1	0.00283612368024133
chr5	10882800	12882800	Fst	126	11009989	11010708	contig8267	1.1	732	1	0.00150273224043716
chr5	10882800	12882800	Fst	126	11020159	11021409	contig34181	2.2875	1249	1	0.00183146517213771
chr5	10882800	12882800	Fst	126	11037650	11070544	contig19526	2.5571	988	1	0.00258815789473684
chr5	10882800	12882800	Fst	126	11042409	11042953	contig49624	0.1375	547	1	0.000251371115173675
chr5	10882800	12882800	Fst	126	11049558	11050814	contig619	0.5	1252	1	0.000399361022364217
chr5	10882800	12882800	Fst	126	11057709	11059259	contig36951	1.0893	1565	1	0.000696038338658147
chr5	10882800	12882800	Fst	126	11060436	11061067	contig3096	0.071429	651	1	0.000109721966205837
chr5	10882800	12882800	Fst	126	11062484	11063491	contig57500	3.4893	1006	1	0.00346848906560636
chr5	10882800	12882800	Fst	126	11066826	11067937	contig51544	2.1946	1112	1	0.00197356115107914
chr5	10882800	12882800	Fst	126	11069955	11070544	contig11104	0.97679	586	1	0.0016668771331058
chr5	10882800	12882800	Fst	126	11215033	11218085	contig14344	1.3393	2322	1	0.000576787252368648
chr5	10882800	12882800	Fst	126	11215830	11218085	contig23779	2.5268	2295	1	0.00110100217864924
chr5	10882800	12882800	Fst	126	11218071	11218690	contig59594	0.2	662	1	0.000302114803625378
chr5	10882800	12882800	Fst	126	11223613	11237296	contig9693	4.9732	2263	1	0.0021976137870084
chr5	10882800	12882800	Fst	126	11239031	11239669	contig53192	0.16964	772	1	0.000219740932642487
chr5	10882800	12882800	Fst	126	11239039	11286539	contig29982	2.5214	2727	1	0.000924605793912725
chr5	10882800	12882800	Fst	126	11270769	11271749	contig34636	0.56071	1002	1	0.000559590818363274
chr5	10882800	12882800	Fst	126	11322654	11323982	contig7793	1.9625	1376	1	0.00142623546511628
chr5	10882800	12882800	Fst	126	11329617	11331738	contig35467	6.7161	2162	1	0.00310642923219241
chr5	10882800	12882800	Fst	126	11373925	11374424	contig37621	0.15714	517	1	0.00030394584139265
chr5	10882800	12882800	Fst	126	11379910	11380561	contig42769	0.071429	636	1	0.000112309748427673
chr5	10882800	12882800	Fst	126	11414346	11415076	contig3751	1.4911	754	1	0.00197758620689655
chr5	10882800	12882800	Fst	126	11415312	11417301	contig22273	1.9768	567	1	0.00348641975308642
chr5	10882800	12882800	Fst	126	11417826	11421972	contig23004	0.5125	2808	1	0.000182514245014245
chr5	10882800	12882800	Fst	126	11417826	11421972	contig60524	0.05	2905	1	1.72117039586919e-05
chr5	10882800	12882800	Fst	126	11421941	11427535	contig33328	0.45893	1016	1	0.000451702755905512
chr5	10882800	12882800	Fst	126	11422171	11427535	contig56167	0.50536	1175	1	0.000430093617021277
chr5	10882800	12882800	Fst	126	11422668	11423441	contig25322	1.5268	876	1	0.00174292237442922
chr5	10882800	12882800	Fst	126	11428596	11430434	contig5492	0.16429	1647	1	9.97510625379478e-05
chr5	10882800	12882800	Fst	126	11428596	11430434	contig13332	2.025	1891	1	0.00107086197778953
chr5	10882800	12882800	Fst	126	11432151	11433485	contig8994	2.9429	1338	1	0.00219947683109118
chr5	10882800	12882800	Fst	126	11439102	11440417	contig42179	1.7161	1296	1	0.0013241512345679
chr5	10882800	12882800	Fst	126	11454286	11455275	contig667	0.71964	961	1	0.000748844953173777
chr5	10882800	12882800	Fst	126	11472511	11473064	contig43411	0.48214	550	1	0.000876618181818182
chr5	10882800	12882800	Fst	126	11488546	11489091	contig46124	0.48214	538	1	0.000896171003717472
chr5	10882800	12882800	Fst	126	11489244	11489997	contig11426	1.9607	716	1	0.00273840782122905
chr5	10882800	12882800	Fst	126	11495436	11512209	contig57010	17.046	4438	1	0.0038409193330329
chr5	10882800	12882800	Fst	126	11501258	11501851	contig4231	0.075	620	1	0.000120967741935484
chr5	10882800	12882800	Fst	126	11505390	11506266	contig23020	2.2357	875	1	0.00255508571428571
chr5	10882800	12882800	Fst	126	11508082	11509284	contig56422	3.25	1222	1	0.00265957446808511
chr5	10882800	12882800	Fst	126	11528171	11529127	contig17518	0.5	954	1	0.000524109014675052
chr5	10882800	12882800	Fst	126	11537089	11546352	contig10690	0.51429	981	1	0.000524250764525994
chr5	10882800	12882800	Fst	126	11629967	11630395	contig1035	0.47857	547	1	0.00087489945155393
chr5	10882800	12882800	Fst	126	11880464	11881116	contig502	0.17143	662	1	0.000258957703927492
chr5	10882800	12882800	Fst	126	12020071	12021195	contig30724	3.5679	1130	1	0.00315743362831858
chr5	10882800	12882800	Fst	126	12021195	12022291	contig28634	0.675	1087	1	0.00062097516099356
chr5	10882800	12882800	Fst	126	12109035	12110077	contig56452	2.4161	1032	1	0.00234118217054264
chr5	10882800	12882800	Fst	126	12209389	12210994	contig13349	1.375	532	1	0.00258458646616541
chr5	10882800	12882800	Fst	126	12213669	12215276	contig33083	7.8	1510	1	0.00516556291390728
chr5	10882800	12882800	Fst	126	12218074	12223322	contig44664	3.5679	1599	1	0.00223133208255159
chr5	10882800	12882800	Fst	126	12223196	12226875	contig49199	2.6036	968	1	0.0026896694214876
chr5	10882800	12882800	Fst	126	12239026	12239783	contig28454	0.92143	764	1	0.00120606020942408
chr5	10882800	12882800	Fst	126	12242101	12260019	contig59310	3.1536	2449	1	0.00128770926908942
chr5	10882800	12882800	Fst	126	12249166	12250051	contig39705	0.125	899	1	0.000139043381535039
chr5	10882800	12882800	Fst	126	12257723	12259041	contig17205	0.59821	1112	1	0.000537958633093525
chr5	10882800	12882800	Fst	126	12261081	12261848	contig18200	1.5839	770	1	0.00205701298701299
chr5	10882800	12882800	Fst	126	12283551	12288863	contig40166	1.7875	1687	1	0.00105957320687611
chr5	10882800	12882800	Fst	126	12289332	12300262	contig15622	1.0911	1030	1	0.00105932038834951
chr5	10882800	12882800	Fst	126	12292080	12292785	contig23263	2.2268	694	1	0.00320864553314121
chr5	10882800	12882800	Fst	126	12305033	12306016	contig42481	1.2464	1020	1	0.00122196078431373
chr5	10882800	12882800	Fst	126	12308506	12316320	contig51946	6.0518	2484	1	0.00243631239935588
chr5	10882800	12882800	Fst	126	12308512	12316320	contig20532	0.49821	2483	1	0.000200648409182441
chr5	10882800	12882800	Fst	126	12312460	12313644	contig40736	0.25	1187	1	0.0002106149957877
chr5	10882800	12882800	Fst	126	12331192	12337209	contig32104	10.45	3933	1	0.00265700483091787
chr5	10882800	12882800	Fst	126	12338240	12341982	contig31432	0.7125	1518	1	0.000469367588932806
chr5	10882800	12882800	Fst	126	12347891	12348349	contig14996	1.5036	452	1	0.00332654867256637
chr5	10882800	12882800	Fst	126	12388452	12389080	contig21864	0.98036	627	1	0.00156357256778309
chr5	10882800	12882800	Fst	126	12393788	12395357	contig47558	3.9589	1566	1	0.00252803320561941
chr5	10882800	12882800	Fst	126	12403749	12404076	contig42202	0.48929	333	1	0.00146933933933934
chr5	10882800	12882800	Fst	126	12408220	12409804	contig47114	7.5214	1570	1	0.00479070063694267
chr5	10882800	12882800	Fst	126	12410115	12410683	contig40221	1.0018	577	1	0.00173622183708839
chr5	10882800	12882800	Fst	126	12414497	12415526	contig36222	5.4625	1011	1	0.00540306627101879
chr5	10882800	12882800	Fst	126	12415541	12418075	contig42177	5.3661	2474	1	0.00216899757477769
chr5	10882800	12882800	Fst	126	12418498	12419998	contig51777	1.9357	1472	1	0.00131501358695652
chr5	10882800	12882800	Fst	126	12425793	12429762	contig6539	0.85357	273	1	0.00312663003663004
chr5	10882800	12882800	Fst	126	12427880	12428640	contig32030	0.52321	764	1	0.000684829842931937
chr5	10882800	12882800	Fst	126	12431381	12433206	contig21183	3.5536	1853	1	0.00191775499190502
chr5	10882800	12882800	Fst	126	12434195	12434726	contig51156	2.4018	595	1	0.00403663865546218
chr5	10882800	12882800	Fst	126	12434778	12435899	contig14539	2.9696	1125	1	0.00263964444444444
chr5	10882800	12882800	Fst	126	12436930	12437730	contig24942	0.99643	804	1	0.0012393407960199
chr5	10882800	12882800	Fst	126	12444039	12445696	contig19756	5.6357	1734	1	0.00325011534025375
chr5	10882800	12882800	Fst	126	12452576	12453172	contig7132	0.68214	621	1	0.00109845410628019
chr5	10882800	12882800	Fst	126	12455556	12457252	contig34944	1.7161	1701	1	0.00100887713109935
chr5	10882800	12882800	Fst	126	12458720	12459834	contig29910	3.9804	1119	1	0.00355710455764075
chr5	10882800	12882800	Fst	126	12568703	12568967	contig38142	0.071429	281	1	0.000254195729537367
chr5	10882800	12882800	Fst	126	12577403	12577993	contig56913	0.92679	609	1	0.00152182266009852
chr5	10882800	12882800	Fst	126	12594827	12595747	contig50038	3.1732	923	1	0.00343791982665222
chr5	10882800	12882800	Fst	126	12597212	12598851	contig36665	4.7018	1645	1	0.00285823708206687
chr5	10882800	12882800	Fst	126	12605206	12605852	contig47161	0.47857	678	1	0.000705855457227139
chr5	10882800	12882800	Fst	126	12609793	12610963	contig28177	0.51964	1103	1	0.000471115140525839
chr5	10882800	12882800	Fst	126	12611059	12611276	contig4882	1.15	311	1	0.00369774919614148
chr5	10882800	12882800	Fst	126	12634879	12637982	contig49905	6.1357	3111	1	0.00197225972356156
chr5	10882800	12882800	Fst	126	12711650	12712648	contig25553	2.2929	981	1	0.00233730886850153
chr5	10882800	12882800	Fst	126	12825694	12828089	contig52062	0.89821	1396	1	0.000643416905444126
chr5	10882800	12882800	Fst	126	12832933	12833166	contig38897	0.5125	237	1	0.00216244725738397
chr5	10882800	12882800	Fst	126	12844474	12873553	contig13146	4.0786	3843	1	0.00106130627114234
chr5	10882800	12882800	Fst	126	12849698	12850233	contig4696	0.50536	536	1	0.000942835820895522
chr5	10882800	12882800	Fst	126	12857138	12860612	contig10161	2.7375	1453	1	0.00188403303509979
chr5	10882800	12882800	Fst	126	12864296	12873553	contig20891	2.5714	3052	1	0.000842529488859764
chr5	10882800	12882800	Fst	126	12870682	12873553	contig19515	0.071429	1771	1	4.03325804630153e-05
chr5	22090480	26016800	Fst	127	22106039	22108487	contig38058	5.8464	2106	1	0.00277606837606838
chr5	22090480	26016800	Fst	127	22117056	22117384	contig42280	0.48036	329	1	0.00146006079027356
chr5	22090480	26016800	Fst	127	22131682	22132554	contig19126	1.0054	887	1	0.00113348365276212
chr5	22090480	26016800	Fst	127	22134672	22138173	contig20989	3.4321	2360	1	0.00145427966101695
chr5	22090480	26016800	Fst	127	22147189	22147749	contig50316	0.6125	565	1	0.00108407079646018
chr5	22090480	26016800	Fst	127	22169224	22170218	contig30254	1.4804	1017	1	0.00145565388397247
chr5	22090480	26016800	Fst	127	22216037	22239405	contig14005	0.12857	486	1	0.000264547325102881
chr5	22090480	26016800	Fst	127	22228537	22228814	contig52074	0.61786	281	1	0.00219879003558719
chr5	22090480	26016800	Fst	127	22229791	22231196	contig10255	2.2339	1348	1	0.00165719584569733
chr5	22090480	26016800	Fst	127	22236053	22237171	contig16412	1.2429	1117	1	0.00111271262309758
chr5	22090480	26016800	Fst	127	22240876	22241997	contig10807	0.18571	1119	1	0.000165960679177837
chr5	22090480	26016800	Fst	127	22240876	22241997	contig19031	1.5107	1144	1	0.00132054195804196
chr5	22090480	26016800	Fst	127	22257204	22258664	contig42492	2.2357	1398	1	0.00159921316165951
chr5	22090480	26016800	Fst	127	22265383	22266497	contig40302	2.4411	1114	1	0.00219129263913824
chr5	22090480	26016800	Fst	127	22308973	22310445	contig23725	3.7679	1391	1	0.00270877066858375
chr5	22090480	26016800	Fst	127	22376007	22376890	contig12129	0.071429	859	1	8.31536670547148e-05
chr5	22090480	26016800	Fst	127	22470796	22472478	contig56055	0.51607	1673	1	0.000308469814704124
chr5	22090480	26016800	Fst	127	22477622	22480945	contig32630	6.5625	3316	1	0.001979041013269
chr5	22090480	26016800	Fst	127	22482697	22483157	contig10956	0.20536	492	1	0.00041739837398374
chr5	22090480	26016800	Fst	127	22488203	22488668	contig23445	0.475	469	1	0.00101279317697228
chr5	22090480	26016800	Fst	127	22488708	22489930	contig40621	0.31964	1233	1	0.000259237631792376
chr5	22090480	26016800	Fst	127	22492242	22492863	contig30512	0.94286	628	1	0.00150136942675159
chr5	22090480	26016800	Fst	127	22495851	22496949	contig56864	1.0536	1103	1	0.000955213055303717
chr5	22090480	26016800	Fst	127	22510877	22511671	contig52645	0.79286	822	1	0.000964549878345499
chr5	22090480	26016800	Fst	127	22521482	22523381	contig13958	2.1839	1838	1	0.00118819368879217
chr5	22090480	26016800	Fst	127	22531949	22533642	contig4768	1.275	1680	1	0.000758928571428571
chr5	22090480	26016800	Fst	127	22573685	22574328	contig31632	0.52321	641	1	0.000816240249609984
chr5	22090480	26016800	Fst	127	22585458	22593343	contig4414	2.6982	3694	1	0.000730427720628045
chr5	22090480	26016800	Fst	127	22615975	22616523	contig58422	0.2125	546	1	0.000389194139194139
chr5	22090480	26016800	Fst	127	22626986	22630941	contig4530	2.5036	978	1	0.002559918200409
chr5	22090480	26016800	Fst	127	22661543	22662285	contig31184	2.9625	749	1	0.00395527369826435
chr5	22090480	26016800	Fst	127	22689322	22690310	contig10241	0.77857	995	1	0.000782482412060301
chr5	22090480	26016800	Fst	127	22767164	22767768	contig12399	0.5625	665	1	0.000845864661654135
chr5	22090480	26016800	Fst	127	22943722	22944210	contig16986	0.057143	489	1	0.000116856850715746
chr5	22090480	26016800	Fst	127	23009834	23018121	contig39340	6.9357	1417	1	0.00489463655610445
chr5	22090480	26016800	Fst	127	23022518	23022767	contig57445	0.51071	261	1	0.00195674329501916
chr5	22090480	26016800	Fst	127	23090935	23092282	contig54935	0	1350	1	0
chr5	22090480	26016800	Fst	127	23093795	23095950	contig39230	6.9018	2123	1	0.00325096561469618
chr5	22090480	26016800	Fst	127	23241018	23243870	contig56183	0.0125	1376	1	9.0843023255814e-06
chr5	22090480	26016800	Fst	127	23256701	23266387	contig15385	4.1839	2460	1	0.00170077235772358
chr5	22090480	26016800	Fst	127	23263514	23266387	contig37969	1.8464	1217	1	0.00151717337715694
chr5	22090480	26016800	Fst	127	23273858	23275652	contig36629	6.3821	1811	1	0.0035240750966317
chr5	22090480	26016800	Fst	127	23276032	23276359	contig45662	0.48571	320	1	0.00151784375
chr5	22090480	26016800	Fst	127	23293261	23319518	contig11844	2.0625	1207	1	0.00170878210439105
chr5	22090480	26016800	Fst	127	23303076	23303571	contig53109	1.0196	491	1	0.0020765784114053
chr5	22090480	26016800	Fst	127	23304198	23306842	contig27416	0.65714	2616	1	0.000251200305810398
chr5	22090480	26016800	Fst	127	23304481	23306842	contig7136	2.5036	2340	1	0.00106991452991453
chr5	22090480	26016800	Fst	127	23328293	23329770	contig8730	2.1393	1461	1	0.00146427104722793
chr5	22090480	26016800	Fst	127	23337143	23337810	contig53039	1.2036	708	1	0.0017
chr5	22090480	26016800	Fst	127	23348751	23355277	contig5348	1.8125	750	1	0.00241666666666667
chr5	22090480	26016800	Fst	127	23363798	23364946	contig43828	0.057143	1147	1	4.9819529206626e-05
chr5	22090480	26016800	Fst	127	23388712	23409659	contig21484	0.3625	3543	1	0.000102314422805532
chr5	22090480	26016800	Fst	127	23415956	23418152	contig57255	2.4929	1395	1	0.00178702508960573
chr5	22090480	26016800	Fst	127	23418305	23419229	contig26635	1.6071	935	1	0.00171882352941176
chr5	22090480	26016800	Fst	127	23419534	23422536	contig36383	3.025	3041	1	0.000994738572837882
chr5	22090480	26016800	Fst	127	23422786	23425897	contig55108	7.1679	3186	1	0.00224981167608286
chr5	22090480	26016800	Fst	127	23443974	23444763	contig39171	0.48214	785	1	0.000614191082802548
chr5	22090480	26016800	Fst	127	23445819	23451623	contig12846	5.0268	1425	1	0.00352757894736842
chr5	22090480	26016800	Fst	127	23457158	23483949	contig5537	2.2089	4814	1	0.0004588491898629
chr5	22090480	26016800	Fst	127	23468627	23483949	contig16270	1.4821	5357	1	0.000276666044427851
chr5	22090480	26016800	Fst	127	23490617	23491055	contig49698	0.085714	368	1	0.00023291847826087
chr5	22090480	26016800	Fst	127	23596921	23598948	contig34515	2.1714	1995	1	0.00108842105263158
chr5	22090480	26016800	Fst	127	23596921	23598948	contig43224	0.46964	1982	1	0.000236952573158426
chr5	22090480	26016800	Fst	127	23761018	23761772	contig59166	0.52321	753	1	0.000694833997343957
chr5	22090480	26016800	Fst	127	23765500	23770177	contig23403	2.7571	2746	1	0.00100404224326293
chr5	22090480	26016800	Fst	127	23788225	23798257	contig29845	0.16607	876	1	0.000189577625570776
chr5	22090480	26016800	Fst	127	23876802	23877683	contig42732	2.0964	886	1	0.00236613995485327
chr5	22090480	26016800	Fst	127	23878262	23879092	contig36212	0.58214	818	1	0.000711662591687042
chr5	22090480	26016800	Fst	127	23919122	23921911	contig39013	2.1786	1377	1	0.00158213507625272
chr5	22090480	26016800	Fst	127	23934613	23948283	contig5697	2.8179	1702	1	0.00165564042303173
chr5	22090480	26016800	Fst	127	23952788	23953199	contig53608	0.15	465	1	0.00032258064516129
chr5	22090480	26016800	Fst	127	23953321	23955491	contig1692	9.3125	1912	1	0.00487055439330544
chr5	22090480	26016800	Fst	127	23973609	23974370	contig22828	0.56607	755	1	0.000749761589403973
chr5	22090480	26016800	Fst	127	24044263	24044958	contig3265	0.22679	718	1	0.000315863509749304
chr5	22090480	26016800	Fst	127	24061926	24067094	contig9489	1.0964	781	1	0.00140384122919334
chr5	22090480	26016800	Fst	127	24069252	24069932	contig2830	0.83214	670	1	0.001242
chr5	22090480	26016800	Fst	127	24069956	24070681	contig29947	2.0732	722	1	0.00287146814404432
chr5	22090480	26016800	Fst	127	24077176	24079483	contig45331	0	2286	1	0
chr5	22090480	26016800	Fst	127	24079499	24079867	contig50905	0.97679	379	1	0.00257728232189974
chr5	22090480	26016800	Fst	127	24083364	24089397	contig21905	0.625	3064	1	0.000203981723237598
chr5	22090480	26016800	Fst	127	24258582	24260454	contig33808	9.8	1854	1	0.00528586839266451
chr5	22090480	26016800	Fst	127	24260510	24261063	contig22674	0.075	534	1	0.000140449438202247
chr5	22090480	26016800	Fst	127	24566743	24567495	contig38695	0.057143	770	1	7.42116883116883e-05
chr5	22090480	26016800	Fst	127	24568501	24573385	contig12793	1.4429	1165	1	0.00123854077253219
chr5	22090480	26016800	Fst	127	24597411	24621614	contig58050	1.175	3566	1	0.000329500841278744
chr5	22090480	26016800	Fst	127	24597411	24621612	contig5083	9.2625	3569	1	0.00259526478005043
chr5	22090480	26016800	Fst	127	24631819	24645170	contig26366	17.411	3573	1	0.00487293590820039
chr5	22090480	26016800	Fst	127	24682566	24692049	contig11814	2.2232	2540	1	0.000875275590551181
chr5	22090480	26016800	Fst	127	24704385	24709936	contig32389	0.21429	295	1	0.000726406779661017
chr5	22090480	26016800	Fst	127	24728153	24737377	contig140	1.4786	628	1	0.00235445859872611
chr5	22090480	26016800	Fst	127	24728854	24729462	contig43704	1.5518	620	1	0.00250290322580645
chr5	22090480	26016800	Fst	127	24739137	24748122	contig36177	14.452	4905	1	0.00294638124362895
chr5	22090480	26016800	Fst	127	24741833	24748122	contig12128	0.49286	5044	1	9.77121332275971e-05
chr5	22090480	26016800	Fst	127	24748715	24756071	contig13472	1.9696	952	1	0.00206890756302521
chr5	22090480	26016800	Fst	127	24748715	24752800	contig42344	1.0821	952	1	0.00113665966386555
chr5	22090480	26016800	Fst	127	24837479	24838730	contig44419	0.83036	1255	1	0.000661641434262948
chr5	22090480	26016800	Fst	127	24846770	24847420	contig61732	1.0804	743	1	0.00145410497981157
chr5	22090480	26016800	Fst	127	24865482	24866326	contig40177	0.95179	899	1	0.00105872080088988
chr5	22090480	26016800	Fst	127	24902548	24903516	contig58435	0.65714	954	1	0.000688825995807128
chr5	22090480	26016800	Fst	127	24912280	24913120	contig24496	0.49821	846	1	0.000588900709219858
chr5	22090480	26016800	Fst	127	24920935	24921506	contig46647	0.49107	580	1	0.000846672413793103
chr5	22090480	26016800	Fst	127	24925671	24942152	contig15221	0	969	1	0
chr5	22090480	26016800	Fst	127	24938997	24940796	contig36555	1.35	1761	1	0.000766609880749574
chr5	22090480	26016800	Fst	127	24978775	24979542	contig19914	3.5054	1277	1	0.00274502740798747
chr5	22090480	26016800	Fst	127	24999361	25000601	contig19939	3.6232	1275	1	0.00284172549019608
chr5	22090480	26016800	Fst	127	25018206	25019002	contig54883	0.125	797	1	0.000156838143036386
chr5	22090480	26016800	Fst	127	25019041	25019460	contig10908	0.46071	505	1	0.00091229702970297
chr5	22090480	26016800	Fst	127	25023812	25025035	contig28645	1.125	1178	1	0.000955008488964346
chr5	22090480	26016800	Fst	127	25028945	25031875	contig3629	7.6018	3013	1	0.00252300033189512
chr5	22090480	26016800	Fst	127	25031892	25047860	contig30319	1.525	2018	1	0.000755698711595639
chr5	22090480	26016800	Fst	127	25048705	25049476	contig33407	0.1	766	1	0.000130548302872063
chr5	22090480	26016800	Fst	127	25059167	25060860	contig51892	7.7482	1682	1	0.00460653983353151
chr5	22090480	26016800	Fst	127	25059168	25078560	contig56819	2.5625	2958	1	0.000866294793779581
chr5	22090480	26016800	Fst	127	25082215	25083452	contig53687	1.1482	1212	1	0.000947359735973597
chr5	22090480	26016800	Fst	127	25107518	25109063	contig33977	5.2821	1602	1	0.00329719101123595
chr5	22090480	26016800	Fst	127	25114071	25119393	contig26934	1.8071	881	1	0.00205119182746879
chr5	22090480	26016800	Fst	127	25120394	25123014	contig56362	0.47679	401	1	0.00118900249376559
chr5	22090480	26016800	Fst	127	25125682	25126241	contig8110	0.028571	570	1	5.01245614035088e-05
chr5	22090480	26016800	Fst	127	25157743	25158677	contig51304	2.0714	962	1	0.00215322245322245
chr5	22090480	26016800	Fst	127	25197409	25198980	contig41646	0.85536	1598	1	0.000535269086357947
chr5	22090480	26016800	Fst	127	25200773	25201617	contig49257	0.18571	839	1	0.00022134684147795
chr5	22090480	26016800	Fst	127	25205323	25211401	contig45248	0.23214	947	1	0.000245131995776135
chr5	22090480	26016800	Fst	127	25217089	25223692	contig32143	12.738	2982	1	0.00427162977867203
chr5	22090480	26016800	Fst	127	25219763	25220224	contig55688	0.15714	496	1	0.000316814516129032
chr5	22090480	26016800	Fst	127	25246703	25247566	contig44754	0.88393	888	1	0.000995416666666667
chr5	22090480	26016800	Fst	127	25263045	25263509	contig46932	1.0054	474	1	0.0021210970464135
chr5	22090480	26016800	Fst	127	25265846	25266915	contig7753	2.1929	1064	1	0.0020609962406015
chr5	22090480	26016800	Fst	127	25267714	25268215	contig40670	0.51607	493	1	0.00104679513184584
chr5	22090480	26016800	Fst	127	25271616	25273196	contig1098	3.8304	1608	1	0.00238208955223881
chr5	22090480	26016800	Fst	127	25274872	25279788	contig50733	1.4	847	1	0.00165289256198347
chr5	22090480	26016800	Fst	127	25288131	25289077	contig32557	3.8982	964	1	0.00404377593360996
chr5	22090480	26016800	Fst	127	25292978	25293725	contig56405	0.70357	769	1	0.000914915474642393
chr5	22090480	26016800	Fst	127	25345912	25346806	contig48881	0.11607	896	1	0.000129542410714286
chr5	22090480	26016800	Fst	127	25347322	25350045	contig18510	0	2690	1	0
chr5	22090480	26016800	Fst	127	25415537	25417261	contig38334	0.75357	1756	1	0.000429140091116173
chr5	22090480	26016800	Fst	127	25449244	25449811	contig45252	0.60179	579	1	0.0010393609671848
chr5	22090480	26016800	Fst	127	25450115	25450919	contig35941	0.63393	760	1	0.000834118421052632
chr5	22090480	26016800	Fst	127	25464596	25465567	contig31905	0.70179	1008	1	0.000696220238095238
chr5	22090480	26016800	Fst	127	25477479	25477842	contig23630	0.68036	525	1	0.00129592380952381
chr5	22090480	26016800	Fst	127	25482013	25516983	contig34914	3.4089	4130	1	0.000825399515738499
chr5	22090480	26016800	Fst	127	25516892	25519175	contig51634	2.1411	2291	1	0.00093457005674378
chr5	22090480	26016800	Fst	127	25521316	25523108	contig20802	0.63571	990	1	0.000642131313131313
chr5	22090480	26016800	Fst	127	25523843	25537321	contig4601	5.2214	1773	1	0.00294495205865764
chr5	22090480	26016800	Fst	127	25525501	25527548	contig26373	1.9054	2113	1	0.000901751064836725
chr5	22090480	26016800	Fst	127	25690724	25691136	contig28747	0.625	414	1	0.00150966183574879
chr5	22090480	26016800	Fst	127	25703659	25704116	contig24824	0.5	426	1	0.00117370892018779
chr5	22090480	26016800	Fst	127	25704405	25705486	contig34893	1.7518	1110	1	0.0015781981981982
chr5_random	900960	3076080	Fst	128	1006086	1007214	contig26251	0.99286	1142	1	0.000869404553415061
chr5_random	900960	3076080	Fst	128	1009103	1009677	contig61579	0.75	559	1	0.00134168157423971
chr5_random	900960	3076080	Fst	128	1025187	1025510	contig32181	0.125	324	1	0.000385802469135802
chr5_random	900960	3076080	Fst	128	1028667	1029618	contig16509	1.4482	957	1	0.00151327063740857
chr5_random	900960	3076080	Fst	128	1083845	1090893	contig46603	3.3054	1131	1	0.00292254641909814
chr5_random	900960	3076080	Fst	128	1190915	1191860	contig36493	0.1	945	1	0.000105820105820106
chr5_random	900960	3076080	Fst	128	1196448	1199171	contig11963	0.48929	581	1	0.000842151462994836
chr5_random	900960	3076080	Fst	128	1201662	1201962	contig20509	0.5375	300	1	0.00179166666666667
chr5_random	900960	3076080	Fst	128	1207077	1208001	contig48445	2.4821	962	1	0.00258014553014553
chr5_random	900960	3076080	Fst	128	1208247	1208663	contig31306	0.92857	426	1	0.00217974178403756
chr5_random	900960	3076080	Fst	128	1251435	1252088	contig38826	0.096429	752	1	0.000128230053191489
chr5_random	900960	3076080	Fst	128	1256414	1257463	contig14808	2.8393	1974	1	0.00143834853090172
chr5_random	900960	3076080	Fst	128	1256924	1257463	contig9552	0.46964	640	1	0.0007338125
chr5_random	900960	3076080	Fst	128	1277780	1278811	contig60186	0.50357	1017	1	0.000495152409046214
chr5_random	900960	3076080	Fst	128	1291804	1292568	contig19998	0.071429	1585	1	4.50656151419558e-05
chr5_random	900960	3076080	Fst	128	1295859	1296413	contig6679	1.0143	556	1	0.00182428057553957
chr5_random	900960	3076080	Fst	128	1298726	1299581	contig34416	1.4929	832	1	0.00179435096153846
chr5_random	900960	3076080	Fst	128	1300900	1301629	contig50031	0.58036	744	1	0.00078005376344086
chr5_random	900960	3076080	Fst	128	1311197	1312476	contig13809	1.1196	1208	1	0.00092682119205298
chr5_random	900960	3076080	Fst	128	1315942	1316559	contig14000	0.63036	1072	1	0.000588022388059702
chr5_random	900960	3076080	Fst	128	1318684	1319786	contig54983	0.21071	1075	1	0.000196009302325581
chr5_random	900960	3076080	Fst	128	1332172	1334290	contig1823	3.5232	2423	1	0.00145406520841931
chr5_random	900960	3076080	Fst	128	1343365	1344694	contig56803	2.3357	1301	1	0.00179531129900077
chr5_random	900960	3076080	Fst	128	1374742	1376367	contig33120	4.1875	1636	1	0.00255959657701711
chr5_random	900960	3076080	Fst	128	1378570	1397847	contig39632	2.3839	1788	1	0.0013332774049217
chr5_random	900960	3076080	Fst	128	1388308	1388958	contig49320	0.2375	1100	1	0.000215909090909091
chr5_random	900960	3076080	Fst	128	1400134	1401637	contig45555	0.16071	839	1	0.000191549463647199
chr5_random	900960	3076080	Fst	128	1404938	1405571	contig20248	0.48393	633	1	0.000764502369668246
chr5_random	900960	3076080	Fst	128	1409495	1410303	contig61692	0.56786	806	1	0.00070454094292804
